zip,irs_estimated_population,,
80977,0,,
80995,0,,
80997,0,,
81001,23930,,
81002,271,,
81003,9790,,
81004,18960,,
81005,27740,,
81006,10280,,
81007,31360,,
81008,10920,,
81009,0,,
81010,0,,
81011,0,,
81012,0,,
81019,1992,,
81020,690,,
81021,0,,
81022,1270,,
81023,1220,,
81024,214,,
81025,680,,
81027,128,,
81029,230,,
81030,223,,
81033,123,,
81034,0,,
81036,870,,
81038,0,,
81039,1490,,
81040,320,,
81041,550,,
81043,57,,
81044,190,,
81045,117,,
81046,108,,
81047,1290,,
81049,200,,
81050,7860,,
81052,7520,,
81054,2610,,
81055,1270,,
81057,360,,
81058,740,,
81059,164,,
81062,810,,
81063,1310,,
81064,230,,
81067,4360,,
81069,1930,,
81071,260,,
81073,1490,,
81075,0,,
81076,300,,
81077,715,,
81081,86,,
81082,9070,,
81084,109,,
81087,144,,
81089,3560,,
81090,700,,
81091,690,,
81092,750,,
81101,12510,,
81102,41,,
81120,1670,,
81121,316,,
81122,8310,,
81123,650,,
81124,271,,
81125,2710,,
81126,120,,
81127,41,,
81128,144,,
81129,126,,
81130,790,,
81131,783,,
81132,2510,,
81133,910,,
81134,70,,
81135,43,,
81136,190,,
81137,4420,,
81138,47,,
81140,1980,,
81141,1152,,
81143,600,,
81144,6360,,
81146,500,,
81147,11790,,
81148,370,,
81149,660,,
81151,1270,,
81152,960,,
81153,201,,
81154,1040,,
81155,210,,
81157,661,,
81201,8970,,
81210,300,,
81211,7100,,
81212,21920,,
81215,1232,,
81220,200,,
81221,293,,
81222,290,,
81223,1820,,
81224,4780,,
81225,156,,
81226,5040,,
81227,0,,
81228,18,,
81230,8360,,
81231,69,,
81232,85,,
81233,790,,
81235,670,,
81236,1060,,
81237,56,,
81239,57,,
81240,3950,,
81241,105,,
81242,680,,
81243,108,,
81244,369,,
81247,0,,
81248,39,,
81251,190,,
81252,4120,,
81253,370,,
81290,0,,
81301,24560,,
81302,2877,,
81303,7070,,
81320,300,,
81321,12350,,
81323,4130,,
81324,1070,,
81325,82,,
81326,1990,,
81327,590,,
81328,3810,,
81329,132,,
81330,45,,
81331,360,,
81332,206,,
81334,688,,
81335,185,,
81401,20540,,
81402,1613,,
81403,11040,,
81410,1550,,
81411,63,,
81413,4630,,
81414,181,,
81415,1300,,
81416,12070,,
81418,1410,,
81419,3160,,
81420,71,,
81422,410,,
81423,1294,,
81424,860,,
81425,4310,,
81426,148,,
81427,1175,,
81428,3150,,
81429,102,,
81430,342,,
81431,250,,
81432,2970,,
81433,498,,
81434,119,,
81435,5110,,
81501,15080,,
81502,2169,,
81503,14060,,
81504,27850,,
81505,10930,,
81506,10400,,
81507,14980,,
81520,11880,,
81521,15340,,
81522,110,,
81523,700,,
81524,2190,,
81525,950,,
81526,4540,,
81527,1860,,
81601,13410,,
81602,2258,,
81610,280,,
81611,6840,,
81612,4630,,
81615,1692,,
81620,10108,,
81621,6270,,
81623,14270,,
81624,1050,,
81625,9830,,
81626,1653,,
81630,890,,
81631,6643,,
81632,8050,,
81633,0,,
81635,6470,,
81636,87,,
81637,7880,,
81638,132,,
81639,2170,,
81640,190,,
81641,3380,,
81642,45,,
81643,695,,
81645,1097,,
81646,180,,
81647,6680,,
81648,2060,,
81649,226,,
81650,12520,,
81652,5370,,
81653,16,,
81654,1050,,
81655,304,,
81656,419,,
81657,3830,,
81658,4276,,
82001,31970,,
82002,25,,
82003,3208,,
82005,594,,
82006,0,,
82007,18080,,
82008,0,,
82009,34460,,
82010,0,,
82050,350,,
82051,22,,
82052,43,,
82053,1440,,
82054,1000,,
82055,303,,
82058,16,,
82059,220,,
82060,345,,
82061,18,,
82063,101,,
82070,14750,,
82071,0,,
82072,10620,,
82073,1618,,
82081,68,,
82082,1510,,
82083,290,,
82084,72,,
82190,410,,
82201,5790,,
82210,340,,
82212,460,,
82213,490,,
82214,1210,,
82215,124,,
82217,139,,
82218,72,,
82219,66,,
82221,440,,
82222,134,,
82223,880,,
82224,33,,
82225,1620,,
82227,192,,
82229,39,,
82240,8070,,
82242,58,,
82243,132,,
82244,390,,
82301,7620,,
82310,61,,
82321,690,,
82322,103,,
82323,155,,
82324,265,,
82325,800,,
82327,610,,
82329,240,,
82331,2400,,
82332,113,,
82334,350,,
82335,29,,
82336,366,,
82401,6490,,
82410,1440,,
82411,710,,
82412,515,,
82414,15370,,
82420,721,,
82421,400,,
82422,95,,
82423,206,,
82426,2350,,
82428,122,,
82430,59,,
82431,3320,,
82432,230,,
82433,660,,
82434,172,,
82435,11100,,
82440,152,,
82441,240,,
82442,680,,
82443,3950,,
82450,296,,
82501,15500,,
82510,290,,
82512,180,,
82513,1660,,
82514,2720,,
82515,489,,
82516,480,,
82520,10570,,
82523,690,,
82524,563,,
82601,22450,,
82602,1808,,
82604,23080,,
82605,1293,,
82609,16370,,
82615,0,,
82620,220,,
82630,0,,
82633,8990,,
82635,203,,
82636,4320,,
82637,3540,,
82638,0,,
82639,690,,
82640,0,,
82642,72,,
82643,280,,
82644,3296,,
82646,0,,
82648,59,,
82649,990,,
82701,4500,,
82710,260,,
82711,53,,
82712,290,,
82714,66,,
82715,28,,
82716,13740,,
82717,5534,,
82718,22380,,
82720,830,,
82721,3040,,
82723,180,,
82725,167,,
82727,1680,,
82729,2270,,
82730,1270,,
82731,107,,
82732,1984,,
82801,23740,,
82831,160,,
82832,600,,
82833,879,,
82834,7050,,
82835,270,,
82836,1120,,
82837,57,,
82838,147,,
82839,1530,,
82840,0,,
82842,724,,
82844,47,,
82845,91,,
82901,24370,,
82902,2101,,
82922,240,,
82923,620,,
82925,300,,
82929,93,,
82930,12250,,
82931,1702,,
82932,590,,
82933,840,,
82934,142,,
82935,11560,,
82936,38,,
82937,3270,,
82938,151,,
82939,2159,,
82941,4780,,
82942,46,,
82943,220,,
82944,186,,
82945,225,,
83001,9680,,
83002,9280,,
83011,210,,
83012,380,,
83013,430,,
83014,3060,,
83025,820,,
83101,2700,,
83110,4980,,
83111,500,,
83112,710,,
83113,1880,,
83114,850,,
83115,480,,
83116,645,,
83118,1010,,
83119,220,,
83120,500,,
83121,139,,
83122,400,,
83123,490,,
83124,76,,
83126,490,,
83127,3800,,
83128,1950,,
83201,33040,,
83202,21440,,
83203,1286,,
83204,15190,,
83205,694,,
83206,584,,
83209,469,,
83210,2950,,
83211,6350,,
83212,134,,
83213,1190,,
83214,710,,
83215,19,,
83217,720,,
83218,362,,
83220,132,,
83221,25250,,
83223,242,,
83226,2090,,
83227,210,,
83228,730,,
83229,0,,
83230,0,,
83232,500,,
83233,169,,
83234,1010,,
83235,50,,
83236,2350,,
83237,1620,,
83238,136,,
83239,560,,
83241,1860,,
83243,91,,
83244,270,,
83245,2230,,
83246,910,,
83250,1580,,
83251,1100,,
83252,4140,,
83253,119,,
83254,3500,,
83255,970,,
83256,646,,
83261,538,,
83262,1420,,
83263,9620,,
83271,510,,
83272,260,,
83274,10530,,
83276,4070,,
83277,137,,
83278,310,,
83281,109,,
83283,132,,
83285,55,,
83286,1460,,
83287,240,,
83301,53500,,
83302,157,,
83303,2189,,
83311,610,,
83312,169,,
83313,3170,,
83314,740,,
83316,9420,,
83318,17480,,
83320,1050,,
83321,480,,
83322,29,,
83323,1900,,
83324,650,,
83325,950,,
83327,880,,
83328,5880,,
83330,6040,,
83332,2150,,
83333,10410,,
83334,1820,,
83335,1890,,
83336,5400,,
83337,0,,
83338,19510,,
83340,6340,,
83341,8380,,
83342,1080,,
83343,65,,
83344,1180,,
83346,1670,,
83347,3300,,
83348,127,,
83349,840,,
83350,12290,,
83352,3050,,
83353,2194,,
83354,102,,
83355,4830,,
83401,44280,,
83402,26340,,
83403,911,,
83404,23890,,
83405,1008,,
83406,17730,,
83414,490,,
83415,0,,
83420,2570,,
83421,423,,
83422,4410,,
83423,640,,
83424,119,,
83425,540,,
83427,2670,,
83428,400,,
83429,880,,
83431,910,,
83433,131,,
83434,1730,,
83435,530,,
83436,650,,
83438,214,,
83440,31900,,
83441,0,,
83442,23450,,
83443,1310,,
83444,1290,,
83445,6680,,
83446,27,,
83448,2720,,
83449,400,,
83450,1140,,
83451,930,,
83452,1680,,
83454,496,,
83455,5110,,
83460,38,,
83462,460,,
83463,45,,
83464,300,,
83465,108,,
83466,310,,
83467,5630,,
83468,176,,
83469,26,,
83501,31770,,
83520,180,,
83522,1790,,
83523,660,,
83524,900,,
83525,270,,
83526,280,,
83530,5400,,
83531,21,,
83533,190,,
83535,1020,,
83536,3400,,
83537,1000,,
83539,1650,,
83540,1930,,
83541,920,,
83542,93,,
83543,630,,
83544,4790,,
83545,420,,
83546,440,,
83547,180,,
83548,128,,
83549,790,,
83552,940,,
83553,840,,
83554,550,,
83555,460,,
83601,22,,
83602,20,,
83604,700,,
83605,34130,,
83606,1254,,
83607,34990,,
83610,990,,
83611,2250,,
83612,1830,,
83615,1830,,
83616,34230,,
83617,16120,,
83619,8440,,
83622,1980,,
83623,1390,,
83624,1100,,
83626,1350,,
83627,660,,
83628,4690,,
83629,1820,,
83630,245,,
83631,1190,,
83632,290,,
83633,340,,
83634,28940,,
83635,202,,
83636,100,,
83637,200,,
83638,6960,,
83639,3300,,
83641,3560,,
83642,54920,,
83643,65,,
83644,14770,,
83645,600,,
83646,67180,,
83647,20020,,
83648,2380,,
83650,440,,
83651,30710,,
83652,136,,
83653,2063,,
83654,1430,,
83655,4520,,
83656,553,,
83657,153,,
83660,6090,,
83661,9400,,
83666,21,,
83669,14720,,
83670,500,,
83671,0,,
83672,7900,,
83676,4930,,
83677,38,,
83680,736,,
83686,51920,,
83687,36740,,
83701,799,,
83702,20360,,
83703,15510,,
83704,35410,,
83705,23030,,
83706,24590,,
83707,1589,,
83708,0,,
83709,55200,,
83711,718,,
83712,8140,,
83713,27780,,
83714,24550,,
83715,442,,
83716,20650,,
83717,244,,
83719,704,,
83720,0,,
83721,0,,
83722,0,,
83724,0,,
83725,14,,
83726,0,,
83727,0,,
83728,0,,
83729,0,,
83730,0,,
83731,0,,
83732,0,,
83733,0,,
83735,0,,
83756,0,,
83757,0,,
83799,0,,
83801,7590,,
83802,73,,
83803,720,,
83804,1600,,
83805,8770,,
83806,241,,
83808,102,,
83809,410,,
83810,1030,,
83811,1320,,
83812,53,,
83813,1350,,
83814,22220,,
83815,34550,,
83816,1764,,
83821,350,,
83822,1610,,
83823,1390,,
83824,280,,
83825,282,,
83826,53,,
83827,108,,
83830,670,,
83832,1580,,
83833,1270,,
83834,220,,
83835,23630,,
83836,990,,
83837,2610,,
83839,1260,,
83840,557,,
83841,502,,
83842,135,,
83843,21270,,
83844,24,,
83845,1640,,
83846,600,,
83847,1700,,
83848,210,,
83849,1649,,
83850,2200,,
83851,1790,,
83852,1620,,
83853,222,,
83854,45910,,
83855,2080,,
83856,5950,,
83857,820,,
83858,17330,,
83860,6470,,
83861,6070,,
83864,17970,,
83865,152,,
83866,236,,
83867,518,,
83868,790,,
83869,5560,,
83870,290,,
83871,2010,,
83872,800,,
83873,1170,,
83874,43,,
83876,1560,,
83877,2462,,
84001,970,,
84002,93,,
84003,52910,,
84004,10350,,
84005,46770,,
84006,770,,
84007,630,,
84008,0,,
84009,28840,,
84010,43860,,
84011,887,,
84013,1080,,
84014,16180,,
84015,64500,,
84016,307,,
84017,4120,,
84018,153,,
84020,46520,,
84021,3300,,
84022,380,,
84023,270,,
84024,47,,
84025,23350,,
84026,1630,,
84027,360,,
84028,910,,
84029,13760,,
84031,118,,
84032,24730,,
84033,1005,,
84034,117,,
84035,750,,
84036,7850,,
84037,39510,,
84038,349,,
84039,880,,
84040,25950,,
84041,51700,,
84042,11270,,
84043,76900,,
84044,28150,,
84045,39900,,
84046,640,,
84047,31890,,
84049,6610,,
84050,12390,,
84051,260,,
84052,1180,,
84053,640,,
84054,20300,,
84055,1800,,
84056,3510,,
84057,34020,,
84058,27060,,
84059,1026,,
84060,8650,,
84061,360,,
84062,44970,,
84063,270,,
84064,673,,
84065,49090,,
84066,11450,,
84067,37050,,
84068,3639,,
84069,500,,
84070,26540,,
84071,1950,,
84072,500,,
84073,187,,
84074,54870,,
84075,32890,,
84076,330,,
84078,26450,,
84079,428,,
84080,270,,
84081,50320,,
84082,920,,
84083,1200,,
84084,28580,,
84085,270,,
84086,410,,
84087,15900,,
84088,34580,,
84089,672,,
84090,619,,
84091,802,,
84092,27940,,
84093,22550,,
84094,25810,,
84095,38260,,
84096,67340,,
84097,21800,,
84098,20480,,
84101,5630,,
84102,11590,,
84103,18170,,
84104,21090,,
84105,18210,,
84106,29560,,
84107,31240,,
84108,17360,,
84109,22680,,
84110,919,,
84111,8060,,
84112,370,,
84113,40,,
84114,0,,
84115,21610,,
84116,29590,,
84117,22180,,
84118,38620,,
84119,45380,,
84120,46740,,
84121,37450,,
84122,209,,
84123,34420,,
84124,20440,,
84125,283,,
84126,300,,
84127,645,,
84128,29910,,
84129,0,,
84130,39,,
84131,0,,
84132,0,,
84133,0,,
84134,0,,
84136,0,,
84138,0,,
84139,0,,
84141,0,,
84143,0,,
84144,0,,
84145,20,,
84147,345,,
84148,0,,
84150,269,,
84151,250,,
84152,1168,,
84157,963,,
84158,712,,
84165,733,,
84170,1655,,
84171,863,,
84180,0,,
84184,0,,
84189,0,,
84190,0,,
84199,0,,
84201,71,,
84244,0,,
84301,975,,
84302,25080,,
84304,24,,
84305,737,,
84306,590,,
84307,1610,,
84308,300,,
84309,630,,
84310,4880,,
84311,990,,
84312,4280,,
84313,64,,
84314,1260,,
84315,9850,,
84316,255,,
84317,2560,,
84318,5580,,
84319,10400,,
84320,2440,,
84321,37800,,
84322,105,,
84323,1084,,
84324,1290,,
84325,2530,,
84326,1855,,
84327,884,,
84328,1920,,
84329,179,,
84330,418,,
84331,320,,
84332,8770,,
84333,3090,,
84334,399,,
84335,15690,,
84336,320,,
84337,14000,,
84338,500,,
84339,5740,,
84340,4050,,
84341,20750,,
84401,38970,,
84402,838,,
84403,32600,,
84404,60470,,
84405,31160,,
84407,0,,
84408,78,,
84409,553,,
84412,890,,
84414,31610,,
84415,331,,
84501,11320,,
84510,259,,
84511,4050,,
84512,443,,
84513,1492,,
84515,0,,
84516,167,,
84518,770,,
84520,800,,
84521,560,,
84522,279,,
84523,1586,,
84525,910,,
84526,3340,,
84528,2628,,
84529,151,,
84530,331,,
84531,310,,
84532,9440,,
84533,190,,
84534,867,,
84535,2160,,
84536,623,,
84537,1390,,
84539,328,,
84540,21,,
84542,1570,,
84601,29400,,
84602,261,,
84603,904,,
84604,31740,,
84605,439,,
84606,19610,,
84620,1120,,
84621,320,,
84622,1265,,
84623,310,,
84624,5460,,
84626,452,,
84627,4690,,
84628,686,,
84629,2910,,
84630,300,,
84631,3000,,
84632,1021,,
84633,921,,
84634,1850,,
84635,770,,
84636,438,,
84637,555,,
84638,230,,
84639,863,,
84640,106,,
84642,3640,,
84643,510,,
84644,340,,
84645,3330,,
84646,1846,,
84647,4180,,
84648,6780,,
84649,780,,
84651,28580,,
84652,924,,
84653,11690,,
84654,2550,,
84655,16810,,
84656,228,,
84657,454,,
84660,45200,,
84662,1187,,
84663,34230,,
84664,12670,,
84665,337,,
84667,390,,
84701,7980,,
84710,105,,
84711,790,,
84712,162,,
84713,4200,,
84714,520,,
84715,426,,
84716,224,,
84717,0,,
84718,177,,
84719,73,,
84720,19780,,
84721,25960,,
84722,570,,
84723,483,,
84724,1070,,
84725,1718,,
84726,768,,
84728,134,,
84729,364,,
84730,464,,
84731,101,,
84732,46,,
84733,106,,
84734,179,,
84735,208,,
84736,197,,
84737,20610,,
84738,8470,,
84739,370,,
84740,161,,
84741,5490,,
84742,470,,
84743,108,,
84744,290,,
84745,4050,,
84746,964,,
84747,960,,
84749,260,,
84750,374,,
84751,1810,,
84752,874,,
84753,0,,
84754,3930,,
84755,130,,
84756,376,,
84757,1650,,
84758,528,,
84759,1773,,
84760,453,,
84761,2872,,
84762,260,,
84763,168,,
84764,196,,
84765,7490,,
84766,83,,
84767,625,,
84770,38120,,
84771,1369,,
84772,172,,
84773,250,,
84774,1810,,
84775,400,,
84776,552,,
84779,590,,
84780,28280,,
84781,220,,
84782,790,,
84783,850,,
84784,2671,,
84790,51660,,
84791,894,,
85001,759,,
85002,345,,
85003,6840,,
85004,6100,,
85005,1050,,
85006,17910,,
85007,11430,,
85008,46120,,
85009,39210,,
85010,448,,
85011,705,,
85012,6840,,
85013,17480,,
85014,20870,,
85015,31740,,
85016,30820,,
85017,30500,,
85018,31420,,
85019,24100,,
85020,28090,,
85021,32660,,
85022,41730,,
85023,30100,,
85024,23450,,
85025,0,,
85026,0,,
85027,32580,,
85028,18760,,
85029,38350,,
85030,186,,
85031,27320,,
85032,56360,,
85033,51290,,
85034,4190,,
85035,45220,,
85036,1030,,
85037,47260,,
85038,38,,
85039,0,,
85040,28520,,
85041,58910,,
85042,39720,,
85043,35060,,
85044,35110,,
85045,7690,,
85046,725,,
85048,32380,,
85050,30770,,
85051,38600,,
85053,25660,,
85054,7780,,
85055,0,,
85060,995,,
85061,324,,
85062,0,,
85063,1705,,
85064,1453,,
85065,0,,
85066,1744,,
85067,855,,
85068,976,,
85069,1661,,
85070,304,,
85071,888,,
85072,41,,
85073,0,,
85074,359,,
85075,356,,
85076,839,,
85077,0,,
85078,773,,
85079,1040,,
85080,1829,,
85082,1184,,
85083,19030,,
85085,27160,,
85086,37610,,
85087,9510,,
85096,0,,
85097,0,,
85098,0,,
85099,0,,
85117,0,,
85118,10910,,
85119,17680,,
85120,23100,,
85121,0,,
85122,49780,,
85123,0,,
85127,0,,
85128,14730,,
85130,0,,
85131,10500,,
85132,23770,,
85135,0,,
85137,1800,,
85138,45610,,
85139,18270,,
85140,44110,,
85141,180,,
85142,83810,,
85143,38700,,
85145,2590,,
85147,0,,
85172,1680,,
85173,2000,,
85178,0,,
85190,0,,
85191,0,,
85192,950,,
85193,3060,,
85194,6580,,
85201,40480,,
85202,32920,,
85203,32110,,
85204,53550,,
85205,36180,,
85206,29180,,
85207,44170,,
85208,30380,,
85209,37070,,
85210,32250,,
85211,1774,,
85212,49010,,
85213,31470,,
85214,874,,
85215,14330,,
85216,1165,,
85217,1587,,
85218,9960,,
85219,15473,,
85220,20550,,
85221,1613,,
85222,39954,,
85223,7294,,
85224,40350,,
85225,63050,,
85226,36170,,
85227,509,,
85228,10507,,
85230,3147,,
85231,8236,,
85232,8795,,
85233,35240,,
85234,46750,,
85235,599,,
85236,13696,,
85237,2044,,
85238,2335,,
85239,28233,,
85240,1691,,
85241,413,,
85242,50207,,
85243,19706,,
85244,1855,,
85245,130,,
85246,981,,
85247,4155,,
85248,33670,,
85249,44820,,
85250,13980,,
85251,30910,,
85252,1276,,
85253,15070,,
85254,42280,,
85255,40880,,
85256,4420,,
85257,22890,,
85258,21870,,
85259,20250,,
85260,33410,,
85261,1074,,
85262,12100,,
85263,2950,,
85264,1340,,
85266,10640,,
85267,1168,,
85268,20300,,
85269,1453,,
85271,727,,
85272,2275,,
85273,2327,,
85274,996,,
85275,958,,
85277,1010,,
85278,1123,,
85279,0,,
85280,854,,
85281,36860,,
85282,40820,,
85283,38150,,
85284,18690,,
85285,1794,,
85286,46010,,
85287,49,,
85288,0,,
85289,0,,
85290,32,,
85291,302,,
85292,1402,,
85293,130,,
85294,271,,
85295,48220,,
85296,46290,,
85297,34490,,
85298,39210,,
85299,1472,,
85301,52320,,
85302,34310,,
85303,30690,,
85304,24190,,
85305,13600,,
85306,20820,,
85307,10640,,
85308,58070,,
85309,380,,
85310,18080,,
85311,1246,,
85312,1090,,
85313,0,,
85318,1171,,
85320,1025,,
85321,2740,,
85322,580,,
85323,41820,,
85324,2200,,
85325,524,,
85326,67440,,
85327,2537,,
85328,151,,
85329,3239,,
85331,28280,,
85332,1290,,
85333,350,,
85334,875,,
85335,32130,,
85336,1058,,
85337,2380,,
85338,59890,,
85339,46220,,
85340,34470,,
85341,424,,
85342,1280,,
85343,338,,
85344,8330,,
85345,52140,,
85346,958,,
85347,300,,
85348,1460,,
85349,38127,,
85350,17990,,
85351,22170,,
85352,682,,
85353,42110,,
85354,7150,,
85355,13260,,
85356,3210,,
85357,361,,
85358,3016,,
85359,545,,
85360,272,,
85361,6500,,
85362,581,,
85363,5760,,
85364,64330,,
85365,45360,,
85366,4794,,
85367,16010,,
85369,1082,,
85371,511,,
85372,694,,
85373,15950,,
85374,35260,,
85375,22620,,
85376,369,,
85377,3602,,
85378,352,,
85379,46500,,
85380,1336,,
85381,23810,,
85382,38030,,
85383,69140,,
85385,802,,
85387,18430,,
85388,29560,,
85390,6980,,
85392,35850,,
85395,31410,,
85396,35820,,
85501,7210,,
85502,2263,,
85530,1544,,
85531,409,,
85532,3343,,
85533,2340,,
85534,1960,,
85535,0,,
85536,314,,
85539,2120,,
85540,3210,,
85541,18490,,
85542,2410,,
85543,3680,,
85544,2400,,
85545,330,,
85546,14340,,
85547,2209,,
85548,1490,,
85550,4482,,
85551,618,,
85552,6320,,
85553,944,,
85554,452,,
85601,453,,
85602,8300,,
85603,4830,,
85605,402,,
85606,640,,
85607,16580,,
85608,2309,,
85609,270,,
85610,900,,
85611,650,,
85613,3300,,
85614,20310,,
85615,8510,,
85616,4150,,
85617,840,,
85618,1220,,
85619,67,,
85620,1136,,
85621,20900,,
85622,6040,,
85623,4990,,
85624,1010,,
85625,1680,,
85626,996,,
85627,492,,
85628,2627,,
85629,29060,,
85630,2150,,
85631,2590,,
85632,590,,
85633,53,,
85634,4930,,
85635,29850,,
85636,2595,,
85637,1300,,
85638,1540,,
85639,96,,
85640,600,,
85641,29310,,
85643,5790,,
85644,1325,,
85645,1560,,
85646,1003,,
85648,20940,,
85650,13500,,
85652,1518,,
85653,19050,,
85654,178,,
85655,0,,
85658,14180,,
85662,0,,
85670,484,,
85671,0,,
85701,3870,,
85702,1060,,
85703,805,,
85704,28050,,
85705,40540,,
85706,48170,,
85707,838,,
85708,3080,,
85709,23,,
85710,46720,,
85711,32860,,
85712,23930,,
85713,37370,,
85714,11970,,
85715,15960,,
85716,23370,,
85717,641,,
85718,25280,,
85719,23420,,
85720,0,,
85721,61,,
85722,76,,
85723,0,,
85724,0,,
85725,261,,
85726,1129,,
85728,893,,
85730,33440,,
85731,1241,,
85732,1648,,
85733,730,,
85734,2443,,
85735,8790,,
85736,3230,,
85737,20970,,
85738,745,,
85739,16140,,
85740,972,,
85741,29090,,
85742,28070,,
85743,26670,,
85744,0,,
85745,30380,,
85746,37800,,
85747,26360,,
85748,16900,,
85749,17770,,
85750,21890,,
85751,1270,,
85752,1329,,
85754,1441,,
85755,16830,,
85756,30570,,
85757,20920,,
85775,0,,
85777,0,,
85901,14870,,
85902,4204,,
85911,1127,,
85912,402,,
85920,440,,
85922,27,,
85923,533,,
85924,1840,,
85925,3850,,
85926,1293,,
85927,170,,
85928,1200,,
85929,7330,,
85930,475,,
85931,183,,
85932,247,,
85933,1977,,
85934,440,,
85935,4050,,
85936,3480,,
85937,8580,,
85938,2020,,
85939,3635,,
85940,895,,
85941,7415,,
85942,171,,
86001,21120,,
86002,1637,,
86003,2531,,
86004,33090,,
86005,12770,,
86011,259,,
86015,1180,,
86016,77,,
86017,859,,
86018,849,,
86020,1486,,
86021,4465,,
86022,1540,,
86023,2209,,
86024,570,,
86025,4720,,
86028,22,,
86029,169,,
86030,810,,
86031,1274,,
86032,1357,,
86033,7652,,
86034,1470,,
86035,1444,,
86036,240,,
86038,95,,
86039,1200,,
86040,10109,,
86042,1170,,
86043,1260,,
86044,2760,,
86045,8970,,
86046,5660,,
86047,10820,,
86052,14,,
86053,1897,,
86054,1242,,
86301,21000,,
86302,1780,,
86303,14880,,
86304,2056,,
86305,17250,,
86312,2732,,
86313,197,,
86314,34160,,
86315,9920,,
86320,1547,,
86321,2050,,
86322,10960,,
86323,17150,,
86324,3940,,
86325,4520,,
86326,21350,,
86327,10250,,
86329,1136,,
86330,0,,
86331,437,,
86332,1200,,
86333,4560,,
86334,4250,,
86335,4040,,
86336,8650,,
86337,962,,
86338,449,,
86339,1772,,
86340,987,,
86341,628,,
86342,573,,
86343,73,,
86351,4950,,
86401,23160,,
86402,2554,,
86403,14080,,
86404,14120,,
86405,2386,,
86406,19940,,
86409,21490,,
86411,101,,
86412,342,,
86413,7360,,
86426,12720,,
86427,1620,,
86429,5770,,
86430,954,,
86431,266,,
86432,1110,,
86433,123,,
86434,1290,,
86435,377,,
86436,1330,,
86437,58,,
86438,530,,
86439,1664,,
86440,5410,,
86441,1080,,
86442,25590,,
86443,17,,
86444,830,,
86445,240,,
86446,1103,,
86502,618,,
86503,8592,,
86504,2915,,
86505,3262,,
86506,541,,
86507,821,,
86508,302,,
86510,2420,,
86511,1822,,
86512,1539,,
86514,2020,,
86515,19730,,
86520,988,,
86535,507,,
86538,1144,,
86540,254,,
86544,191,,
86545,703,,
86547,690,,
86555,0,,
86556,660,,
87001,3270,,
87002,16830,,
87004,9700,,
87005,540,,
87006,860,,
87007,649,,
87008,2380,,
87009,0,,
87010,870,,
87011,21,,
87012,190,,
87013,3620,,
87014,520,,
87015,11790,,
87016,2000,,
87017,280,,
87018,310,,
87020,7930,,
87021,2554,,
87022,1583,,
87023,670,,
87024,2100,,
87025,990,,
87026,2970,,
87027,240,,
87028,104,,
87029,203,,
87031,36180,,
87032,942,,
87034,1661,,
87035,5620,,
87036,1450,,
87037,570,,
87038,1077,,
87040,487,,
87041,760,,
87042,3270,,
87043,4780,,
87044,330,,
87045,1490,,
87046,131,,
87047,5040,,
87048,8480,,
87049,1104,,
87051,637,,
87052,2620,,
87053,910,,
87056,740,,
87059,8670,,
87060,885,,
87061,319,,
87062,1350,,
87063,240,,
87064,149,,
87068,4090,,
87070,37,,
87072,482,,
87083,330,,
