Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,zip,derm_provider_count,irs_estimated_population,derm_to_pop_ratio,derm_to_pop_percent
Leominster,MA,1453.0,1,39260.0,2.5471217524197657e-05,0.0025471217524197657
Auburn,MA,1501.0,1,15850.0,6.309148264984228e-05,0.006309148264984228
Shrewsbury,MA,1545.0,1,36390.0,2.7480076944215445e-05,0.0027480076944215444
Westborough,MA,1581.0,1,20150.0,4.9627791563275434e-05,0.004962779156327543
Worcester,MA,1605.0,23,22330.0,0.0010300044782803404,0.10300044782803404
Worcester,MA,1606.0,1,18480.0,5.411255411255411e-05,0.005411255411255411
Worcester,MA,1608.0,1,3530.0,0.00028328611898016995,0.028328611898016994
Worcester,MA,1655.0,1,0.0,inf,inf
Framingham,MA,1701.0,1,30790.0,3.247807729782397e-05,0.003247807729782397
Framingham,MA,1702.0,4,29090.0,0.00013750429700928155,0.013750429700928156
Acton,MA,1720.0,1,22680.0,4.409171075837743e-05,0.004409171075837743
Bedford,MA,1730.0,1,13920.0,7.183908045977011e-05,0.007183908045977011
Concord,MA,1742.0,16,17740.0,0.0009019165727170237,0.09019165727170236
Marlborough,MA,1752.0,7,36490.0,0.00019183337900794737,0.019183337900794736
Milford,MA,1757.0,3,26690.0,0.00011240164855751218,0.011240164855751217
Natick,MA,1760.0,2,34450.0,5.8055152394775034e-05,0.005805515239477504
Burlington,MA,1803.0,7,25110.0,0.00027877339705296696,0.027877339705296697
Burlington,MA,1805.0,7,0.0,inf,inf
Andover,MA,1810.0,2,34590.0,5.782017924255565e-05,0.005782017924255565
Chelmsford,MA,1824.0,7,26230.0,0.0002668699961875715,0.02668699961875715
Haverhill,MA,1830.0,1,23250.0,4.301075268817204e-05,0.004301075268817204
North Andover,MA,1845.0,6,28320.0,0.000211864406779661,0.0211864406779661
Lowell,MA,1851.0,1,28690.0,3.4855350296270476e-05,0.0034855350296270475
Lowell,MA,1854.0,1,20420.0,4.897159647404505e-05,0.004897159647404505
Westford,MA,1886.0,3,25280.0,0.00011867088607594936,0.011867088607594936
Winchester,MA,1890.0,7,22230.0,0.0003148897885739991,0.031488978857399916
Swampscott,MA,1907.0,2,14310.0,0.0001397624039133473,0.01397624039133473
Beverly,MA,1915.0,14,35780.0,0.0003912800447177194,0.03912800447177194
Marblehead,MA,1945.0,1,19990.0,5.002501250625313e-05,0.005002501250625313
Newburyport,MA,1950.0,1,17120.0,5.841121495327103e-05,0.0058411214953271035
Peabody,MA,1960.0,2,48770.0,4.1008816895632564e-05,0.004100881689563256
Salem,MA,1970.0,2,36940.0,5.4141851651326476e-05,0.005414185165132647
Canton,MA,2021.0,2,22600.0,8.849557522123894e-05,0.008849557522123894
Dedham,MA,2026.0,1,23340.0,4.2844901456726646e-05,0.004284490145672665
Foxborough,MA,2035.0,1,17670.0,5.659309564233164e-05,0.005659309564233164
Franklin,MA,2038.0,1,31730.0,3.151591553734636e-05,0.003151591553734636
Norwell,MA,2061.0,1,11240.0,8.896797153024912e-05,0.008896797153024912
Norwood,MA,2062.0,9,28070.0,0.0003206270039187745,0.032062700391877454
Boston,MA,2109.0,1,3620.0,0.00027624309392265195,0.027624309392265196
Boston,MA,2111.0,7,5630.0,0.0012433392539964476,0.12433392539964476
Boston,MA,2114.0,56,10670.0,0.005248359887535145,0.5248359887535146
Boston,MA,2115.0,48,9000.0,0.005333333333333333,0.5333333333333333
Boston,MA,2116.0,5,14280.0,0.00035014005602240897,0.0350140056022409
Boston,MA,2118.0,23,21180.0,0.0010859301227573181,0.10859301227573182
Charlestown,MA,2129.0,1,15820.0,6.321112515802781e-05,0.006321112515802781
Boston,MA,2130.0,1,31020.0,3.223726627981947e-05,0.0032237266279819474
Jamaica Plain,MA,2130.0,3,31020.0,9.671179883945841e-05,0.00967117988394584
West Roxbury,MA,2132.0,1,24870.0,4.020908725371934e-05,0.004020908725371934
Boston,MA,2135.0,2,29980.0,6.6711140760507e-05,0.0066711140760507
Brighton,MA,2135.0,3,29980.0,0.00010006671114076051,0.01000667111407605
Cambridge,MA,2138.0,5,21100.0,0.00023696682464454977,0.023696682464454978
Somerville,MA,2143.0,1,19850.0,5.0377833753148616e-05,0.005037783375314861
Somerville,MA,2144.0,2,18390.0,0.0001087547580206634,0.010875475802066341
Quincy,MA,2169.0,7,51180.0,0.00013677217663149669,0.013677217663149669
Melrose,MA,2176.0,1,27210.0,3.6751194413818446e-05,0.0036751194413818444
Stoneham,MA,2180.0,5,21970.0,0.0002275830678197542,0.02275830678197542
Braintree,MA,2184.0,1,36070.0,2.772387025228722e-05,0.002772387025228722
Weymouth,MA,2189.0,4,13550.0,0.0002952029520295203,0.029520295202952032
South Weymouth,MA,2190.0,1,17380.0,5.7537399309551206e-05,0.00575373993095512
Boston,MA,2215.0,21,6950.0,0.0030215827338129497,0.302158273381295
Brockton,MA,2301.0,1,58790.0,1.7009695526450076e-05,0.0017009695526450075
North Easton,MA,2356.0,6,12060.0,0.0004975124378109452,0.04975124378109452
Plymouth,MA,2360.0,10,55360.0,0.000180635838150289,0.0180635838150289
Lexington,MA,2420.0,3,15390.0,0.0001949317738791423,0.01949317738791423
Lexington,MA,2421.0,2,18190.0,0.00010995052226498076,0.010995052226498075
Brookline,MA,2445.0,4,17220.0,0.00023228803716608595,0.023228803716608595
Brookline,MA,2446.0,5,22080.0,0.00022644927536231884,0.022644927536231884
Waltham,MA,2451.0,1,15930.0,6.277463904582549e-05,0.006277463904582548
Newton,MA,2459.0,2,17460.0,0.0001145475372279496,0.011454753722794959
Newton,MA,2461.0,1,7050.0,0.00014184397163120567,0.014184397163120567
Newton,MA,2462.0,2,1330.0,0.0015037593984962407,0.15037593984962408
Chestnut Hill,MA,2467.0,9,14290.0,0.0006298110566829951,0.06298110566829951
Watertown,MA,2472.0,2,29920.0,6.684491978609626e-05,0.0066844919786096255
Arlington,MA,2476.0,3,16270.0,0.0001843884449907806,0.01843884449907806
Wellesley,MA,2481.0,22,14990.0,0.0014676450967311542,0.1467645096731154
Wellesley Hills,MA,2481.0,4,14990.0,0.000266844563042028,0.0266844563042028
Needham,MA,2494.0,1,10130.0,9.871668311944718e-05,0.009871668311944718
North Falmouth,MA,2556.0,2,3410.0,0.0005865102639296188,0.05865102639296188
Hyannis,MA,2601.0,3,14410.0,0.00020818875780707842,0.020818875780707843
Chatham,MA,2633.0,1,3750.0,0.0002666666666666667,0.02666666666666667
Mashpee,MA,2649.0,1,14680.0,6.811989100817439e-05,0.006811989100817439
South Dennis,MA,2660.0,1,5920.0,0.00016891891891891893,0.016891891891891893
W Yarmouth,MA,2673.0,2,8180.0,0.00024449877750611245,0.024449877750611245
West Yarmouth,MA,2673.0,1,8180.0,0.00012224938875305622,0.012224938875305623
Attleboro,MA,2703.0,2,42350.0,4.722550177095632e-05,0.004722550177095631
Fall River,MA,2720.0,3,25410.0,0.0001180637544273908,0.011806375442739079
Dartmouth,MA,2747.0,5,17360.0,0.0002880184331797235,0.02880184331797235
N Dartmouth,MA,2747.0,1,17360.0,5.76036866359447e-05,0.00576036866359447
North Attleboro,MA,2760.0,1,26330.0,3.79794910748196e-05,0.00379794910748196
Plainville,MA,2762.0,3,9150.0,0.0003278688524590164,0.03278688524590164
Raynham,MA,2767.0,2,14650.0,0.00013651877133105802,0.013651877133105802
Swansea,MA,2777.0,1,16070.0,6.222775357809582e-05,0.006222775357809582
Westport,MA,2790.0,1,15530.0,6.43915003219575e-05,0.006439150032195751
Bristol,RI,2809.0,2,17160.0,0.00011655011655011655,0.011655011655011656
East Greenwich,RI,2818.0,9,18540.0,0.0004854368932038835,0.04854368932038835
Middletown,RI,2842.0,8,14680.0,0.0005449591280653951,0.05449591280653951
North Kingstown,RI,2852.0,1,22290.0,4.486316733961418e-05,0.004486316733961417
Pawtucket,RI,2860.0,2,38920.0,5.1387461459403907e-05,0.0051387461459403904
Pawtucket,RI,2861.0,1,24280.0,4.118616144975288e-05,0.004118616144975288
Cumberland,RI,2864.0,1,33700.0,2.967359050445104e-05,0.002967359050445104
Lincoln,RI,2865.0,1,17240.0,5.80046403712297e-05,0.00580046403712297
Portsmouth,RI,2871.0,1,16510.0,6.0569351907934585e-05,0.0060569351907934586
Warwick,RI,2888.0,1,18050.0,5.5401662049861494e-05,0.00554016620498615
Westerly,RI,2891.0,3,19560.0,0.00015337423312883436,0.015337423312883437
Providence,RI,2903.0,12,6070.0,0.0019769357495881385,0.19769357495881384
Providence,RI,2904.0,2,25940.0,7.710100231303006e-05,0.007710100231303006
Providence,RI,2906.0,1,19440.0,5.1440329218106995e-05,0.0051440329218107
Providence,RI,2908.0,2,31380.0,6.373486297004461e-05,0.006373486297004461
Cranston,RI,2910.0,2,20320.0,9.84251968503937e-05,0.00984251968503937
Riverside,RI,2915.0,1,14670.0,6.81663258350375e-05,0.00681663258350375
Johnston,RI,2919.0,2,27020.0,7.401924500370096e-05,0.007401924500370096
Providence,RI,2919.0,1,27020.0,3.700962250185048e-05,0.003700962250185048
Londonderry,NH,3053.0,1,25500.0,3.9215686274509805e-05,0.00392156862745098
Merrimack,NH,3054.0,1,26590.0,3.7608123354644604e-05,0.0037608123354644606
Nashua,NH,3060.0,4,25760.0,0.00015527950310559007,0.015527950310559006
Nashua,NH,3062.0,4,27220.0,0.00014695077149155033,0.014695077149155033
Nashua,NH,3063.0,3,14820.0,0.00020242914979757084,0.020242914979757085
Manchester,NH,3101.0,2,2730.0,0.0007326007326007326,0.07326007326007326
Manchester,NH,3102.0,2,26980.0,7.412898443291327e-05,0.0074128984432913275
Manchester,NH,3104.0,2,28480.0,7.02247191011236e-05,0.00702247191011236
Bedford,NH,3110.0,2,22830.0,8.760402978537013e-05,0.008760402978537012
Concord,NH,3301.0,7,27210.0,0.0002572583608967291,0.025725836089672913
Keene,NH,3431.0,3,19960.0,0.0001503006012024048,0.01503006012024048
Chesterfield,NH,3443.0,1,720.0,0.001388888888888889,0.1388888888888889
Littleton,NH,3561.0,1,5500.0,0.0001818181818181818,0.01818181818181818
Claremont,NH,3743.0,2,11300.0,0.00017699115044247788,0.017699115044247787
Lebanon,NH,3756.0,7,0.0,inf,inf
Lebanon,NH,3766.0,10,8750.0,0.001142857142857143,0.1142857142857143
Portsmouth,NH,3801.0,7,20600.0,0.00033980582524271844,0.03398058252427184
Dover,NH,3820.0,4,28750.0,0.00013913043478260868,0.013913043478260868
Exeter,NH,3833.0,2,21430.0,9.332711152589827e-05,0.009332711152589827
Wolfeboro,NH,3894.0,2,5720.0,0.00034965034965034965,0.03496503496503497
York,ME,3909.0,1,9520.0,0.0001050420168067227,0.01050420168067227
Brunswick,ME,4011.0,1,18500.0,5.4054054054054054e-05,0.005405405405405406
Scarborough,ME,4074.0,1,20620.0,4.8496605237633365e-05,0.004849660523763336
Yarmouth,ME,4096.0,1,9050.0,0.00011049723756906077,0.011049723756906077
Portland,ME,4102.0,14,14500.0,0.0009655172413793104,0.09655172413793103
Portland,ME,4103.0,1,26750.0,3.738317757009346e-05,0.003738317757009346
Falmouth,ME,4105.0,1,12330.0,8.110300081103001e-05,0.008110300081103
South Portland,ME,4106.0,7,23470.0,0.0002982530890498509,0.02982530890498509
"South Portland, Me 04106",ME,4106.0,1,23470.0,4.2607584149978694e-05,0.004260758414997869
Lewiston,ME,4240.0,1,28260.0,3.5385704175513094e-05,0.0035385704175513095
Augusta,ME,4330.0,3,22170.0,0.00013531799729364006,0.013531799729364007
Bangor,ME,4401.0,2,36140.0,5.534034311012728e-05,0.005534034311012728
Damariscotta,ME,4543.0,1,2100.0,0.0004761904761904762,0.047619047619047616
Ellsworth,ME,4605.0,2,12440.0,0.0001607717041800643,0.01607717041800643
Rockport,ME,4856.0,1,3620.0,0.00027624309392265195,0.027624309392265196
Waterville,ME,4901.0,1,20120.0,4.970178926441352e-05,0.004970178926441352
Bennington,VT,5201.0,1,12390.0,8.071025020177563e-05,0.008071025020177564
Brattleboro,VT,5301.0,1,12620.0,7.92393026941363e-05,0.00792393026941363
Burlington,VT,5401.0,11,18320.0,0.0006004366812227075,0.060043668122270744
South Burlington,VT,5403.0,1,18440.0,5.422993492407809e-05,0.005422993492407809
Colchester,VT,5446.0,3,15530.0,0.0001931745009658725,0.01931745009658725
Saint Albans,VT,5478.0,2,14170.0,0.00014114326040931546,0.014114326040931546
St. Albans,VT,5478.0,1,14170.0,7.057163020465773e-05,0.007057163020465773
Berlin,VT,5602.0,1,10870.0,9.19963201471941e-05,0.00919963201471941
Rutland,VT,5701.0,2,17160.0,0.00011655011655011655,0.011655011655011656
Avon,CT,6001.0,2,18680.0,0.00010706638115631691,0.010706638115631691
Bloomfield,CT,6002.0,2,19800.0,0.00010101010101010101,0.0101010101010101
Bristol,CT,6010.0,2,53430.0,3.743215422047539e-05,0.003743215422047539
Farmington,CT,6030.0,6,0.0,inf,inf
Farmington,CT,6032.0,10,17680.0,0.0005656108597285068,0.056561085972850686
Glastonbury,CT,6033.0,3,29880.0,0.00010040160642570282,0.010040160642570281
New Britain,CT,6052.0,3,6980.0,0.0004297994269340974,0.04297994269340974
Vernon,CT,6066.0,1,26490.0,3.775009437523594e-05,0.003775009437523594
Rocky Hill,CT,6067.0,1,19090.0,5.238344683080147e-05,0.005238344683080147
Sharon,CT,6069.0,1,1900.0,0.0005263157894736842,0.05263157894736842
Enfield,CT,6082.0,1,36110.0,2.7693159789531986e-05,0.0027693159789531985
Simsbury,CT,6089.0,1,3840.0,0.00026041666666666666,0.026041666666666668
Hartford,CT,6106.0,1,27380.0,3.652300949598247e-05,0.0036523009495982466
West Hartford,CT,6107.0,2,18390.0,0.0001087547580206634,0.010875475802066341
Wethersfield,CT,6109.0,1,26060.0,3.837298541826554e-05,0.003837298541826554
Danielson,CT,6239.0,1,9300.0,0.00010752688172043011,0.010752688172043012
New London,CT,6320.0,2,20480.0,9.765625e-05,0.009765625
Groton,CT,6340.0,1,23740.0,4.212299915754002e-05,0.004212299915754001
Mystic,CT,6355.0,2,11760.0,0.00017006802721088434,0.017006802721088433
Norwich,CT,6360.0,2,31000.0,6.451612903225807e-05,0.0064516129032258064
Waterford,CT,6385.0,1,14800.0,6.756756756756757e-05,0.006756756756756757
Branford,CT,6405.0,3,25290.0,0.00011862396204033214,0.011862396204033215
Cheshire,CT,6410.0,3,26330.0,0.0001139384732244588,0.01139384732244588
Clinton,CT,6413.0,1,12160.0,8.223684210526316e-05,0.008223684210526315
Cromwell,CT,6416.0,7,13420.0,0.0005216095380029806,0.05216095380029806
Essex,CT,6426.0,1,3100.0,0.0003225806451612903,0.03225806451612903
Meriden,CT,6450.0,2,31170.0,6.416426050689766e-05,0.006416426050689766
Middletown,CT,6457.0,1,37680.0,2.653927813163482e-05,0.0026539278131634822
Milford,CT,6460.0,1,34400.0,2.9069767441860467e-05,0.0029069767441860465
Newtown,CT,6470.0,5,15740.0,0.0003176620076238882,0.03176620076238882
Old Saybrook,CT,6475.0,2,9880.0,0.00020242914979757084,0.020242914979757085
Orange,CT,6477.0,1,14110.0,7.087172218284904e-05,0.007087172218284904
Shelton,CT,6484.0,3,38830.0,7.725985063095544e-05,0.007725985063095545
New Haven,CT,6510.0,16,1990.0,0.008040201005025126,0.8040201005025126
New Haven,CT,6511.0,3,34890.0,8.598452278589854e-05,0.008598452278589854
Hamden,CT,6517.0,2,13230.0,0.0001511715797430083,0.015117157974300832
Hamden,CT,6518.0,3,12630.0,0.00023752969121140142,0.023752969121140142
New Haven,CT,6519.0,7,11890.0,0.0005887300252312868,0.05887300252312868
New Haven,CT,6520.0,3,552.0,0.005434782608695652,0.5434782608695652
Bridgeport,CT,6606.0,5,39640.0,0.00012613521695257316,0.012613521695257316
Trumbull,CT,6611.0,4,36480.0,0.00010964912280701755,0.010964912280701754
Stratford,CT,6614.0,2,31590.0,6.331117442228554e-05,0.006331117442228554
Waterbury,CT,6708.0,2,25330.0,7.895775759968417e-05,0.007895775759968417
Wolcott,CT,6716.0,1,15080.0,6.63129973474801e-05,0.00663129973474801
Middlebury,CT,6762.0,1,7640.0,0.00013089005235602096,0.013089005235602096
Torrington,CT,6790.0,1,30670.0,3.2605151613955e-05,0.0032605151613955
Danbury,CT,6810.0,4,45500.0,8.791208791208791e-05,0.008791208791208791
Danbury,CT,6811.0,5,27170.0,0.0001840264998159735,0.01840264998159735
Fairfield,CT,6824.0,3,30670.0,9.781545484186502e-05,0.0097815454841865
Greenwich,CT,6830.0,2,22140.0,9.03342366757001e-05,0.00903342366757001
Greenwich,CT,6831.0,1,13600.0,7.352941176470588e-05,0.007352941176470587
